,tweet_text,user_screen_name,user_name,user_location,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,tweet_created_at,tweet_id,tweet_source,tweet_lang,tweet_quote_count,tweet_reply_count,tweet_retweet_count,tweet_favorite_count,source_tweet_text,is_retweet,source_user_screen_name,source_user_name,source_user_location,source_user_followers_count,source_user_friends_count,source_user_listed_count,source_user_favourites_count,source_tweet_created_at,source_tweet_id,source_tweet_source,source_tweet_lang,source_tweet_quote_count,source_tweet_reply_count,source_tweet_retweet_count,source_tweet_favorite_count
3962,"RT @jihanicorn: $100 | 1,5 JT  12 Hours 

- $50  RT &amp; RT, Like Quoted Tweet Below

- $50 Bonus  Click this Link (Post Proof)  https",sixty6BigWin, | PastiSexyUfe ,Philippines ,33,1767,0,2021,Fri Nov 18 01:21:22 +0000 2022,1593414025047461888,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"$100 | 1,5 JT  12 Hours 

- $50  RT &amp; RT, Like Quoted Tweet Below

- $50 Bonus  Click this Link (Post Proof)  https://t.co/zgVnWbuc5W",True,jihanicorn,Jihaan ,,260477.0,214.0,797.0,50.0,Thu Nov 17 04:52:30 +0000 2022,1.593104771250258e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,10.0,4370.0,9060.0,1755.0
3963,"RT @googieluv97: Enjoy your time in Qatar, Jungkookie

#JungkookInQatar #Jungkook https://t.co/2CezR1jvYy",jamillepjm,jamille,my dm always open for you ,1,233,0,2190,Fri Nov 18 01:21:22 +0000 2022,1593414025500426240,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",en,0,0,0,0,"Enjoy your time in Qatar, Jungkookie

#JungkookInQatar #Jungkook https://t.co/2CezR1jvYy",True,googieluv97,ruru  fifakook ,always with bts ,93.0,284.0,1.0,2350.0,Thu Nov 17 15:39:25 +0000 2022,1.593267572929364e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,59.0,8.0,739.0,2528.0
3964,"RT @ESPNFC: Poland's national football team were escorted by F16 planes to the southern border of Poland on their way to Qatar 

(via @L",tgold_adejoro,Adejoro Oluwatobi,"Lagos, Nigeria",37,293,0,3227,Fri Nov 18 01:21:22 +0000 2022,1593414026351890433,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Poland's national football team were escorted by F16 planes to the southern border of Poland on their way to Qatar 

(via @LaczyNasPilka) 
https://t.co/mIZjW3FPEW",True,ESPNFC,ESPN FC,,6746603.0,613.0,13306.0,892.0,Thu Nov 17 18:15:00 +0000 2022,1.5933067257170084e+18,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",en,752.0,566.0,5348.0,48359.0
3965,RT @BillyBaldwin: The US Mens Soccer Team unveiled a rainbow logo to demonstrate their support of the LGBTQ community for the upcoming Wor,mlthornton611,mary thornton,"Washington, DC",426,2001,1,89783,Fri Nov 18 01:21:23 +0000 2022,1593414029845864449,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",en,0,0,0,0,"The US Mens Soccer Team unveiled a rainbow logo to demonstrate their support of the LGBTQ community for the upcoming World Cup in Qatar where being gay is potentially punishable by death.

Retweet to show your solidarity with the LGBTQ community. https://t.co/FmxZMuQjId",True,BillyBaldwin,Billy Baldwin,"Santa Barbara, CA",200060.0,1625.0,789.0,58311.0,Thu Nov 17 22:58:20 +0000 2022,1.593378029840892e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,12.0,42.0,615.0,1437.0
3966,"RT @IKON1436: Things Qatar did for World Cup 2022 we can appreciate, a thread. https://t.co/lCeX7Nzwho",Kvybee_,Sheikh Kaybee Da Silva,Where Igbeaux dey,1548,1930,2,239408,Fri Nov 18 01:21:23 +0000 2022,1593414031204909056,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"Things Qatar did for World Cup 2022 we can appreciate, a thread. https://t.co/lCeX7Nzwho",True,IKON1436,Mohammed,   ,4923.0,1295.0,8.0,124098.0,Thu Nov 17 17:29:59 +0000 2022,1.5932953992210924e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,55.0,6.0,446.0,2094.0
3967,"RT @sarahpromos: $250 ~ 48 Hours 

$125
- RT &amp; RT Quoted Tweet Below 

+$125
Sign up: https://t.co/rN3KTDW63L
( Proof )

----------
 Tra",Luckysr1win,$TTC Sriwin freetag,"Kota Yogyakarta, Yogyakarta",239,4514,2,14207,Fri Nov 18 01:21:24 +0000 2022,1593414032119455744,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"$250 ~ 48 Hours 

$125
- RT &amp; RT Quoted Tweet Below 

+$125
Sign up: https://t.co/rN3KTDW63L
( Proof )

----------
 Trade #Contracts &amp; #Options on #Bybit

 Score Trading Goals &amp; Share a 500000 #USDT Prize Pool!
 Enter the #luckydraw and win 1000 Mystery #NFTs!",True,sarahpromos,Sarah Crypto ,,708580.0,171.0,1003.0,227.0,Thu Nov 17 08:19:55 +0000 2022,1.5931569692838584e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,7.0,1010.0,2576.0,584.0
3968,"RT @XTexchange: XT World Cup Activity 2022

  Activity 1: Invite 3 friends to GET 30 USDT!

 Activity 2: Super Predictor, Earn Points &amp; W",sixty6BigWin, | PastiSexyUfe ,Philippines ,33,1767,0,2021,Fri Nov 18 01:21:24 +0000 2022,1593414033327022080,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"XT World Cup Activity 2022

  Activity 1: Invite 3 friends to GET 30 USDT!

 Activity 2: Super Predictor, Earn Points &amp; Win Big!

 Activity 3: Worldcup2022 Prediction Product!

Join now: https://t.co/hE0cihAJPF

Stay tuned!

#XTWorldCup22 #XTteamofmillions #XT https://t.co/hrok7TnH3Q",True,XTexchange,XT.com Exchange,,184616.0,148.0,124.0,7655.0,Tue Nov 15 10:26:39 +0000 2022,1.59246408785399e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,16.0,54.0,8870.0,8819.0
3969,"RT @The_Delysium:  World Cup Campaign Giveaway
@The_Delysium  @QatarDigitalTWN 

Prizes:
1 500 WLs
2 50 ""Green Force"" NFTs (World-Cup",zhudayea,,newyork,56,303,1,188,Fri Nov 18 01:21:24 +0000 2022,1593414034702839808,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0," World Cup Campaign Giveaway
@The_Delysium  @QatarDigitalTWN 

Prizes:
1 500 WLs
2 50 ""Green Force"" NFTs (World-Cup Exclusive, total 220 Limited Supply)
3 50 TAA Lucky Draw Tickets

Complete:
https://t.co/J7QCkjLBww

#Delysium #WorldCup #Giveaway https://t.co/7PLgmigrSH",True,The_Delysium,Delysium  Season 1 starts NOW,Singularity Point,113889.0,231.0,149.0,757.0,Tue Nov 15 04:58:53 +0000 2022,1.59238160355652e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,59.0,223.0,4096.0,4174.0
3970,"RT @Koreaboo: 9 BTS Jungkook In Qatar Moments You Wont Want To Miss

#JungkookInQatar #JungkookAtFIFAWorldCup

https://t.co/Be2GV3S8MU",main_yl,_97yulia,,106,96,1,88600,Fri Nov 18 01:21:24 +0000 2022,1593414035160018945,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"9 BTS Jungkook In Qatar Moments You Wont Want To Miss

#JungkookInQatar #JungkookAtFIFAWorldCup

https://t.co/Be2GV3S8MU",True,Koreaboo,Koreaboo,Worldwide,2414475.0,577.0,2675.0,3314.0,Thu Nov 17 21:25:00 +0000 2022,1.5933545405558374e+18,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",en,0.0,8.0,135.0,546.0
3971,Qatar Fifa World Cup 2022 Rules : Fifa World Cup 2022 Qatar Imposes Strict Rules Regarding Dress Code Asked To Avoid RevealingClothes https://t.co/cm2n3vQ7oP,HUNTDAILYNEWS1,HuntdailyNews,India,154,4,1,1,Fri Nov 18 01:21:25 +0000 2022,1593414035902705665,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3972,"RT @jeontk_kookv: 20221117 Jeon Jungkook in Celine store Qatar. He looks so happy 
#JUNGKOOK #JungkookInQatar #JungkookAtFIFAWorldCup http",Leoskyxo,heyy,"Seoul, Republic of Korea",36,100,0,4477,Fri Nov 18 01:21:25 +0000 2022,1593414036661489665,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"20221117 Jeon Jungkook in Celine store Qatar. He looks so happy 
#JUNGKOOK #JungkookInQatar #JungkookAtFIFAWorldCup https://t.co/nZ2BRlcVZn",True,jeontk_kookv,Daily JJK & KTH UPDATES ,,503.0,296.0,3.0,6653.0,Thu Nov 17 16:00:41 +0000 2022,1.593272926672851e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,82.0,24.0,894.0,4943.0
3973,RT @prime_jordan1: Pitch invaders in Qatar will be very brave people,SammerBane,S.Bauer,"London, England",1214,1078,8,2582,Fri Nov 18 01:21:25 +0000 2022,1593414037282373635,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,Pitch invaders in Qatar will be very brave people,True,prime_jordan1,.,,27583.0,1819.0,119.0,62441.0,Thu Nov 17 14:56:26 +0000 2022,1.59325675396932e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,61.0,44.0,496.0,10683.0
3974,RT @chelseahartisme: Qatar threatened all their major media outlets including @AlJazeera out of covering Iran. #Qatar2022 #OpIran https://,avangardistic,3in,WonderLand,57,1274,5,5056,Fri Nov 18 01:21:26 +0000 2022,1593414040264609792,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,Qatar threatened all their major media outlets including @AlJazeera out of covering Iran. #Qatar2022 #OpIran https://t.co/lTtPfN4rKz,True,chelseahartisme,Chelsea Hart,New York City,41913.0,1881.0,92.0,1350.0,Thu Nov 17 18:44:47 +0000 2022,1.5933142224185836e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,61.0,112.0,1371.0,2775.0
3975,"RT @zubinofficial: Trent, you know what you have to do in Qatar https://t.co/bxa7DrYQDU",Norafiz02,Norafiz,,55,52,0,10932,Fri Nov 18 01:21:26 +0000 2022,1593414040600006656,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Trent, you know what you have to do in Qatar https://t.co/bxa7DrYQDU",True,zubinofficial,Zubin Daver,,5779.0,1148.0,85.0,12559.0,Thu Nov 17 14:06:33 +0000 2022,1.5932442031059845e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,22.0,22.0,199.0,2039.0
3976,"RT @jeontk_kookv: 20221117 Jeon Jungkook in Celine store Qatar. He looks so happy 
#JUNGKOOK #JungkookInQatar #JungkookAtFIFAWorldCup http",votU9fuonXCkcCm,MIND ,,3,95,0,7396,Fri Nov 18 01:21:26 +0000 2022,1593414042961383425,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",en,0,0,0,0,"20221117 Jeon Jungkook in Celine store Qatar. He looks so happy 
#JUNGKOOK #JungkookInQatar #JungkookAtFIFAWorldCup https://t.co/nZ2BRlcVZn",True,jeontk_kookv,Daily JJK & KTH UPDATES ,,503.0,296.0,3.0,6653.0,Thu Nov 17 16:00:41 +0000 2022,1.593272926672851e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,82.0,24.0,895.0,4943.0
3977,"RT @Sjopinion10: This is very good from Piers Morgan ;

#Qatar2022 . https://t.co/Zc3xc2QJLF",Garnachoseason,Hasan,Reformed ,1717,1043,2,20892,Fri Nov 18 01:21:27 +0000 2022,1593414046644043777,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"This is very good from Piers Morgan ;

#Qatar2022 . https://t.co/Zc3xc2QJLF",True,Sjopinion10,Simon Jordan,,270751.0,17.0,201.0,14.0,Thu Nov 17 14:11:50 +0000 2022,1.5932455318615286e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,497.0,466.0,1643.0,10530.0
3978,"The 26-man @CanadaSoccerEN (#CanMNT) #FIFAWorldCup Roster was revealed. 

Players highlighted includes #FCBayernMunichs #AlphonsoDavies, #LilleOSCs #JonathanDavid, and #FCPortos #StephenEustquio. @LastWordSC 

#Qatar2022 #FIFAWorldCup #WeCAN

https://t.co/GAobD0Udxb https://t.co/uxgg31xTRw",bashirra,Raheem,"Toronto, Ontario",423,1557,14,1350,Fri Nov 18 01:21:28 +0000 2022,1593414050247069706,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3979,Relatable,ladyblue_dd,La Rachel ,,173,236,0,16561,Fri Nov 18 01:21:29 +0000 2022,1593414055263436801,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3980,"RT @Sjopinion10: This is very good from Piers Morgan ;

#Qatar2022 . https://t.co/Zc3xc2QJLF",Will_E10,William,,520,408,28,1245,Fri Nov 18 01:21:30 +0000 2022,1593414059835199490,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"This is very good from Piers Morgan ;

#Qatar2022 . https://t.co/Zc3xc2QJLF",True,Sjopinion10,Simon Jordan,,270751.0,17.0,201.0,14.0,Thu Nov 17 14:11:50 +0000 2022,1.5932455318615286e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,497.0,466.0,1644.0,10531.0
3981,RT @knjgIoss: following and taking pictures/videos of jk in qatar is a bit weird and idk. stalkerish dont you think,kthvwbr,ara,:,1753,2675,4,196197,Fri Nov 18 01:21:31 +0000 2022,1593414061555077121,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,following and taking pictures/videos of jk in qatar is a bit weird and idk. stalkerish dont you think,True,knjgIoss,mon ,they 21 black,94260.0,459.0,1315.0,10601.0,Thu Nov 17 17:06:05 +0000 2022,1.593289384845054e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,280.0,156.0,2110.0,11309.0
3982,"RT @Bybit_Official:  Our #CryptoCupKickoff is ON!

 Trade #Contracts &amp; #Options and predict to get a share of the 500,000 $USDT priz",Luckysr1win,$TTC Sriwin freetag,"Kota Yogyakarta, Yogyakarta",239,4514,2,14207,Fri Nov 18 01:21:31 +0000 2022,1593414061685084160,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0," Our #CryptoCupKickoff is ON!

 Trade #Contracts &amp; #Options and predict to get a share of the 500,000 $USDT prize pool as well as 1,000 Mystery NFTs for grabs!

 More details here: https://t.co/GtDAXUmqld

#Bybit
#TheCryptoArk
#BybitCryptoCup
#WorldCup2022 https://t.co/aHZb12gUzq",True,Bybit_Official,Bybit,,2570476.0,596.0,2312.0,4572.0,Tue Nov 15 11:33:49 +0000 2022,1.5924809918973338e+18,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",en,15.0,60.0,2522.0,905.0
3983,"RT @ESPNFC: Poland's national football team were escorted by F16 planes to the southern border of Poland on their way to Qatar 

(via @L",DSmien92,D.S.,Texas,309,309,5,28610,Fri Nov 18 01:21:31 +0000 2022,1593414064943681536,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"Poland's national football team were escorted by F16 planes to the southern border of Poland on their way to Qatar 

(via @LaczyNasPilka) 
https://t.co/mIZjW3FPEW",True,ESPNFC,ESPN FC,,6746603.0,613.0,13306.0,892.0,Thu Nov 17 18:15:00 +0000 2022,1.5933067257170084e+18,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",en,752.0,566.0,5349.0,48366.0
3984,"RT @aykook7bts: jungkook in Doha, Qatar today &lt;3
plz he's just the cutest and most adorable with every single detail 

WELCOME TO QATAR J",WPKF21,love( ),,1112,4651,0,413639,Fri Nov 18 01:21:32 +0000 2022,1593414065921347584,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"jungkook in Doha, Qatar today &lt;3
plz he's just the cutest and most adorable with every single detail 

WELCOME TO QATAR JUNGKOOK 
#JUNGKOOKIE #jungkook97 #jeonjungkook #JungkookInQatar #FIFAWorldCupQatar2022 #FIFAJUNGKOOK #JungkookAtFIFAWorldCup #doha_prince #Qatar2022 https://t.co/GdDUMSK6bl",True,aykook7bts,AyatFIFAKOOK,Iraq ,453.0,299.0,8.0,330353.0,Thu Nov 17 20:57:17 +0000 2022,1.593347566741201e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,18.0,2.0,258.0,986.0
3985,"RT @bunniefied: $15 | 217.500 IDR ~ 120 MINS

- RT + rt &amp; like quoted ",bigwinero,wawa freetag $TTC,teuland,351,2151,0,11240,Fri Nov 18 01:21:33 +0000 2022,1593414069914333186,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"$15 | 217.500 IDR ~ 120 MINS

- RT + rt &amp; like quoted ",True,bunniefied,bunnie , | GMT +8 | est 10.21.20,261179.0,819.0,2234.0,5031.0,Thu Nov 17 21:41:27 +0000 2022,1.5933586815208202e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,1.0,413.0,2087.0,253.0
3986,"RT @D202299: Happy kookie 2 
Thank you QATAR  
QATAR JUNGKOOK 
#JungkookInQatar #Qatar2022 https://t.co/WgcsCXC8Hk",jkookiegm,ritz | ,BTS universe,62,192,0,9401,Fri Nov 18 01:21:34 +0000 2022,1593414074972663809,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"Happy kookie 2 
Thank you QATAR  
QATAR JUNGKOOK 
#JungkookInQatar #Qatar2022 https://t.co/WgcsCXC8Hk",True,D202299,D  ,,11.0,5.0,0.0,666.0,Thu Nov 17 16:26:06 +0000 2022,1.5932793227558502e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,9.0,9.0,264.0,1333.0
3987,"RT @bunniefied: $15 | 217.500 IDR ~ 120 MINS

- RT + rt &amp; like quoted ",0thiramiccu,bill $TTC ||,mars,69,3549,0,11828,Fri Nov 18 01:21:34 +0000 2022,1593414076319006720,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"$15 | 217.500 IDR ~ 120 MINS

- RT + rt &amp; like quoted ",True,bunniefied,bunnie , | GMT +8 | est 10.21.20,261179.0,819.0,2234.0,5031.0,Thu Nov 17 21:41:27 +0000 2022,1.5933586815208202e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,1.0,413.0,2088.0,253.0
3988,RT @namgiikoos: its one of the biggest malls in qatar ofc people will see him and!!???? taehyung spent weeks going around in hawaii and,hyyhtete,kitkat military wifey ,,288,647,8,49826,Fri Nov 18 01:21:35 +0000 2022,1593414078613045250,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,its one of the biggest malls in qatar ofc people will see him and!!???? taehyung spent weeks going around in hawaii and no one said shit until he mentioned it so,True,namgiikoos,marce ,britt & dani | ,2460.0,1405.0,50.0,125067.0,Thu Nov 17 16:35:57 +0000 2022,1.5932817986032517e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,21.0,12.0,240.0,1068.0
3989,"Let's go to the Woold cup  https://t.co/QFGMzMxh36 #qatar2022worldcup
#Qatar2022 #QatarWorldCup2022",jc_le_borgne,Jean Christophe LE BORGNE,From Dakar to Marseille,15,118,0,253,Fri Nov 18 01:21:35 +0000 2022,1593414080534044676,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3990,"@zin_filtro @nxcfear Literalmente dijo ""I will not be performing &amp; nor have I ever been involved in any negotiation to perform I look forward to visiting Qatar when it has fullfilled all the human rights pledges it made"" este comentario es claramente de alguien de alguien que NO busca negar el rumor",cngrejito,Tete; THE ASTRONAUT | INDIGO,ONLY ARMY,332,293,2,34346,Fri Nov 18 01:21:35 +0000 2022,1593414081507196928,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3991,"RT @bookmakerxyz: @bookmakerxyz World Cup 2022 - $50,000 Betting Competition 

You guys have been asking what we're doing for the #Worl",DragneelRhix,Hendra Arie,"Bali, Indonesia",325,2376,1,2480,Fri Nov 18 01:21:36 +0000 2022,1593414082090016769,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"@bookmakerxyz World Cup 2022 - $50,000 Betting Competition 

You guys have been asking what we're doing for the #WorldCup2022 and we're officially announcing it now! 

Returning with our ever popular betting competition... But this time with a twist 

#GamblingTwitter https://t.co/oB3jsuvreM",True,bookmakerxyz,bookmaker.XYZ,,9744.0,56.0,19.0,522.0,Tue Nov 15 16:51:17 +0000 2022,1.5925608842659226e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,36.0,68.0,1222.0,1261.0
